"","x"
"1",0.331560266437396
"2",NA
"3",-0.0389781844647572
"4",0.0546102647730018
"5",-0.0888648041042259
"6",-0.0861172437378554
"7",-0.0889404581040279
"8",NA
"9",-0.0159771489187654
"10",-0.0282681854040949
"11",NA
"12",0.0143532161103364
