"","x"
"1",0.306587386596599
"2",0.0797181674423686
"3",NA
"4",0.0210157415100548
"5",NA
"6",-0.0613341455348489
"7",NA
"8",-0.0209090230425764
"9",NA
"10",NA
"11",NA
"12",NA
