"","x"
"1",0.399051590262694
"2",0.372244742151478
"3",0.0782510006560876
"4",0.243802349678658
"5",0.00291046741411783
"6",0.00712687733476262
"7",0.0805802435119946
"8",NA
"9",0.0315342019497207
"10",0.0104699216310977
"11",0.0804927590986525
"12",0.106179679426094
