"","x"
"1",0.330978943288818
"2",0.0993339097943224
"3",0.00317252219994393
"4",0.347451340936814
"5",0.0401260758387662
"6",-0.0186078343784831
"7",0.055819156330971
"8",0.00558775157338175
"9",-0.0526848119781873
"10",0.0664002942223753
"11",0.0189095837441985
"12",0.0152283443546148
