"","x"
"1",0.12052283763165
"2",-0.0172333953357626
"3",NA
"4",0.413454730825074
"5",NA
"6",-0.0771270466487223
"7",-0.0855822000640371
"8",NA
"9",NA
"10",NA
"11",-0.010826156083052
"12",NA
