"","x"
"1",0.206722563636657
"2",0.320838017776843
"3",0.0279840662484941
"4",0.0787022698083645
"5",0.00417682143620549
"6",0.0135776048011853
"7",0.0238296470307475
"8",-0.0118134889532282
"9",0.0770099727093896
"10",0.0405205080030524
"11",-0.00503347927785433
"12",0.011844731168808
