"","x"
"1",0.0403664619261974
"2",0.0255716217346844
"3",0.000738460591188571
"4",0.0247797030629927
"5",NA
"6",0.0245427961004136
"7",0.0207197442763171
"8",0.022686685298944
"9",0.0087969140116941
"10",0.0212384886963692
"11",0.0296033976710762
"12",0.0305812826924389
