"","x"
"1",0.407614086196274
"2",0.37431913290165
"3",0.11722921341343
"4",0.429838112016078
"5",0.090845288292401
"6",0.151072060265746
"7",0.0782268389692095
"8",0.460786334231801
"9",0.0599629451769529
"10",0.0887439985112723
"11",0.030282780529545
"12",0.0162477963863319
