"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0880524347353751,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.0742137865658138,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.103535875936417,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.114199361282637,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0896980816354937,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.102473590489262,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0969199091645934,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.090979804851988,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0721860681936559,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.106706192046303,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0915216310064461,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0895445664723787
