"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0639663997045215,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.0584748130413627,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0625144432685947,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.0679613850258353,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0596879404603977,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.0627302852585701,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0719230152049955,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0584761609418444,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.069749975510723,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.0697987258921245,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0690097204494363,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0608332274672705
