"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"23",11,2,0.00144601953163863,0.00284312284353961,-6.53894064797951,-5.86285223812274,0.00139710331190098,0.676088409856771
"24",12,2,0.0018400413676947,0.00209649217191436,-6.2979672251712,-6.16748972524339,0.000256450804219666,0.130477499927806
"25",1,3,7.43132769188191,8.65563169154149,2.00570453615513,2.15821017170043,1.22430399965959,0.152505635545303
"26",2,3,3.08571744286202,3.27340664891625,1.12678418878401,1.18583123128336,0.187689206054222,0.059047042499345
"27",3,3,0.502906112303893,0.547161442755676,-0.687351781764153,-0.603011377956716,0.0442553304517831,0.0843404038074378
"28",4,3,2.48092992061578,3.64663247953251,0.908633457884197,1.2938041333821,1.16570255891673,0.385170675497908
"29",5,3,0.103213692924396,0.15090508120838,-2.27095375136041,-1.89110424108883,0.0476913882839842,0.379849510271576
"30",6,3,0.186715684129687,0.235675466688188,-1.67816822484081,-1.44529956148256,0.0489597825585007,0.232868663358243
"31",7,3,0.125369253992047,0.148095712893632,-2.0764918643222,-1.90989650550325,0.0227264589015851,0.166595358818951
"32",8,3,0.277889902715296,0.286460154589918,-1.28053027713165,-1.25015582897435,0.0085702518746219,0.0303744481572994
"33",9,3,0.114005558095031,0.116332559930295,-2.17150807655656,-2.15130229363357,0.00232700183526401,0.0202057829229965
"34",10,3,0.000879728746212353,0.00125714372574932,-7.03589694094915,-6.67891301561657,0.000377414979536965,0.356983925332579
"35",11,3,0.00011124006559667,0.00129279380180752,-9.10381993891269,-6.65094966460287,0.00118155373621085,2.45287027430982
"36",12,3,0.0060655985229988,0.00652502843974671,-5.10512205670678,-5.03210996720101,0.000459429916747905,0.0730120895057755
"37",1,4,4.94346879802731,5.52315201274872,1.59806727061819,1.70894871412325,0.579683214721408,0.110881443505057
"38",2,4,3.08035600470143,3.34342754116343,1.12504517624797,1.20699649072433,0.263071536461997,0.0819513144763631
"39",3,4,0.269294693876048,0.302801959087751,-1.3119489827525,-1.19467628753307,0.0335072652117025,0.117272695219437
"40",4,4,2.87186527128682,3.08894838914869,1.05496173897379,1.12783070584889,0.217083117861869,0.0728689668750993
"41",5,4,0.170129269050376,0.180412214590635,-1.7711967247155,-1.71251096527191,0.0102829455402595,0.0586857594435837
