"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.296636284561828,0,-0.192443449562415,0,0,0,0,0,0,0,0,0
"2",0,-0.270834141969681,0,0,0,0,0,-0.0967638252768666,0,0,0,0
"3",0.0192443449562416,0,-0.37274799621664,0,-0.0407617101911455,-0.178269883804023,0,0,0,0,0,0
"4",0,0,0,-0.21556702372618,-0.0438567110802978,-0.0214146077632904,-0.0220390202477574,0,0,0,0,0
"5",0,0,0.00407617101911455,0.00438567110802978,-0.216425437480211,0,0,0,-0.0212762373499572,-0.0493175982497633,-0.0330495991744101,0
"6",0,0,0.0178269883804023,0.00214146077632904,0,-0.247828940115869,0,0,0,0,0,-0.120529137179255
"7",0,0,0,0.00220390202477574,0,0,-0.345024220924824,0,0,0,0,-0.130291029904038
"8",0,0.00967638252768666,0,0,0,0,0,-0.256154518481344,0,0,0,-0.191576478583738
"9",0,0,0,0,0.00212762373499572,0,0,0,-0.288148188684136,-0.164533787965775,0,0
"10",0,0,0,0,0.00493175982497633,0,0,0,0.0164533787965775,-0.963678840175271,0,0
"11",0,0,0,0,0.00330495991744101,0,0,0,0,0,-0.960113532422111,0
"12",0,0,0,0,0,0.0120529137179256,0.0130291029904038,0.0191576478583738,0,0,0,-0.809338751342148
