"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"V48",4,9,7.47328728693932e-05,0.000105399180106452,-9.5015904974398,-9.15775570076343,3.0666307237059e-05,0.343834796676369
"V58",5,9,1.51310787451656,1.85424940680009,0.4141657306893,0.617479981720818,0.341141532283534,0.203314251031518
"V68",6,9,1.00223229225094,1.07360794015187,0.00222980438833168,0.0710248830274831,0.0713756479009287,0.0687950786391515
"V78",7,9,1.49795759327132,1.85500892401134,0.404102575796672,0.617889506835613,0.357051330740025,0.213786931038941
"V88",8,9,85.9684875728944,93.5043748827144,4.45398080553299,4.53800822538947,7.53588730981994,0.0840274198564814
"V98",9,9,0.982023608170711,1.03501661484413,-0.0181399300096116,0.0344174795779864,0.0529930066734235,0.052557409587598
"V108",10,9,1.00091355544723,1.53089078727334,0.000913138409429341,0.42584977988773,0.529977231826106,0.4249366414783
"V118",11,9,0.998132176437053,1.5218715067296,-0.00186957012055755,0.419940831913434,0.523739330292543,0.421810402033991
"V128",12,9,0.995569737000702,1.18095157592516,-0.00444010569566681,0.166320533771004,0.185381838924457,0.170760639466671
"V119",1,10,8.723858483851,9.04248328977597,2.16606162673269,2.20193383687735,0.318624805924978,0.035872210144665
"V29",2,10,1.06164619758517e-25,1.44314189011301e-25,-57.5048066048205,-57.1978047199468,3.81495692527833e-26,0.307001884873707
"V39",3,10,0.672740906993433,0.677338120212734,-0.396395005641222,-0.389584691733638,0.00459721321930084,0.00681031390758435
"V49",4,10,1.27553060181107e-06,1.56776488401446e-06,-13.5721483076405,-13.3658595936985,2.92234282203393e-07,0.206288713942041
"V59",5,10,1.53224292056176,1.6570527142206,0.426732623083756,0.505040550986439,0.124809793658839,0.0783079279026828
"V69",6,10,1.6143955693992,1.8103625914801,0.478960626187773,0.593527151999591,0.195967022080903,0.114566525811818
"V79",7,10,1.36434475383301,1.48376845646821,0.310674279561831,0.394585105933093,0.1194237026352,0.083910826371262
"V89",8,10,3.48123409107919,3.94526936426442,1.24738685479553,1.37251723188181,0.464035273185236,0.125130377086278
"V99",9,10,0.954303706148415,0.965334242003684,-0.0467733079361492,-0.0352808728429243,0.0110305358552684,0.0114924350932249
"V109",10,10,1.00031711322417,1.09935327983154,0.000317062954396885,0.0947220794813522,0.0990361666073716,0.0944050165269553
"V1110",11,10,0.99933356825247,1.99477132550321,-0.000666653911877685,0.690529419964102,0.995437757250742,0.69119607387598
"V129",12,10,0.996980395014972,1.13905868962185,-0.00302417319059575,0.130202210461394,0.142078294606877,0.13322638365199
"V120",1,11,7.44714956405575,7.67385172386449,2.00783135032645,2.03781866975439,0.226702159808743,0.0299873194279424
"V210",2,11,5.24840392388931e-06,6.67676368833392e-06,-12.1575865420798,-11.9168771656073,1.42835976444461e-06,0.240709376472464
"V310",3,11,0.93580187276,0.826172761926741,-0.0663514993124427,-0.190951372456001,-0.109629110833258,-0.124599873143558
"V410",4,11,3.7624384746785e-05,4.86423975940218e-05,-10.1878581872739,-9.93101502888095,1.10180128472369e-05,0.256843158392898
"V510",5,11,1.56118220762691,1.8609059764903,0.445443359658633,0.621063453272712,0.299723768863392,0.175620093614078
"V610",6,11,1.60292032719225,1.88601192006654,0.471827170079205,0.634464504481081,0.283091592874296,0.162637334401876
"V710",7,11,1.86879943915677,2.30353890513242,0.625296213542979,0.834446594824648,0.434739465975647,0.209150381281669
"V810",8,11,2.92380325842765,3.40133884737928,1.07288525454433,1.22416913275262,0.477535588951626,0.151283878208291
"V910",9,11,0.988981319872312,0.991890183579437,-0.0110798354323316,-0.00814287986204516,0.00290886370712506,0.0029369555702865
"V1010",10,11,1.00085243831102,1.19933447221094,0.000852075191822779,0.181766796452006,0.198482033899926,0.180914721260184
"V1111",11,11,0.998535420998743,1.61497429102876,-0.00146565254540359,0.479319037680275,0.61643887003002,0.480784690225678
"V1210",12,11,0.998039091697312,1.25125688241144,-0.00196283340041188,0.224148552060891,0.25321779071413,0.226111385461303
"V130",1,12,8.01798137249063,8.5387797068876,2.08168669100617,2.14461810612537,0.520798334396968,0.0629314151191972
"V211",2,12,8.77933511520976e-50,9.24809129230753e-50,-112.95685397212,-112.904837466248,4.68756177097766e-51,0.0520165058718338
"V311",3,12,0.859106154447873,0.891160733166094,-0.151862785532018,-0.115230471410321,0.032054578718221,0.0366323141216966
"V411",4,12,1.70715365367666e-10,2.04307709743685e-10,-22.4910234763088,-22.3113938774519,3.35923443760189e-11,0.179629598856891
"V511",5,12,1.19470114972835,1.26292236739815,0.177896070197945,0.23342837465271,0.0682212176698074,0.0555323044547647
"V611",6,12,1.21285133234634,1.26897251686897,0.192974060493735,0.238207531184071,0.0561211845226253,0.0452334706903354
"V711",7,12,2.2941515903756,2.53257074284402,0.830363097768721,0.929234890746219,0.238419152468424,0.0988717929774985
"V811",8,12,14.3094773806636,14.5575384903992,2.66092207163405,2.67810896875101,0.248061109735625,0.0171868971169574
"V911",9,12,0.98630415646564,0.988354622385072,-0.0137904968308869,-0.0117137160945201,0.0020504659194327,0.00207678073636678
"V1011",10,12,1.00065728582859,1.0598996805304,0.000657069910865067,0.0581742626361744,0.0592423947018106,0.0575171927253093
"V1112",11,12,0.999982118267809,77.8840933566404,-1.7881892071384e-05,4.35522173891529,76.8841112383726,4.35523962080736
"V1211",12,12,0.990337237019365,1.06534031113467,-0.00970975040540654,0.0632942890905652,0.0750030741153039,0.0730040394959717
"V131",1,13,8.74667005923325,10.1244511935181,2.16867306327736,2.31495340841424,1.37778113428489,0.146280345136883
"V212",2,13,5.55565562691678e-17,7.12766763893427e-17,-37.4291301401241,-37.1799625193518,1.57201201201749e-17,0.249167620772221
"V312",3,13,0.712321940247086,0.795124150877381,-0.339225306496788,-0.229257011894595,0.0828022106302948,0.109968294602193
"V412",4,13,5.06125128159553e-07,7.00072277580759e-07,-14.4964819093769,-14.1720822535465,1.93947149421207e-07,0.32439965583042
"V512",5,13,1.89825631859502,2.2784790934516,0.640935737747849,0.82350815610437,0.380222774856578,0.182572418356521
"V612",6,13,1.5422708025245,1.81077510996987,0.433255877442319,0.593754991162616,0.268504307445367,0.160499113720296
"V712",7,13,1.76183031916403,2.22449459179516,0.566353222742913,0.799529740060806,0.462664272631124,0.233176517317892
"V812",8,13,5.68457906950254,6.78173735765256,1.73775708215737,1.91423331656792,1.09715828815002,0.176476234410546
"V912",9,13,0.973002646890479,0.980698745946285,-0.0273684764601825,-0.0194899553179466,0.00769609905580637,0.0078785211422359
"V1012",10,13,1.00055077022951,1.06920005144659,0.000550618611254249,0.0669107533995258,0.0686492812170811,0.0663601347882717
"V1113",11,13,0.99860394958351,1.89284448040682,-0.00139702580277093,0.638080713758148,0.894240530823314,0.639477739560918
"V1212",12,13,0.998033899294217,1.26547896383555,-0.00196803601887238,0.23545067805615,0.267445064541334,0.237418714075022
"V132",1,14,9.17551279411897,11.0689410096255,2.21653828274602,2.40414307905741,1.89342821550653,0.187604796311398
"V213",2,14,7.15008338120044e-56,1.05745665103975e-55,-126.977641189322,-126.586313475499,3.42448312919704e-56,0.391327713823289
"V313",3,14,0.677051596297103,0.818236177782464,-0.390007795831981,-0.200604258157257,0.141184581485361,0.189403537674725
"V413",4,14,2.34925995300221e-09,2.54167773034435e-09,-19.8691654720021,-19.7904414502082,1.9241777734214e-10,0.0787240217939776
"V513",5,14,1.0164059264432,1.02785900000441,0.0162728032646645,0.0274779980969565,0.011453073561202,0.0112051948322919
"V613",6,14,1.32390253970109,1.36879423191009,0.280583844307761,0.313930229611291,0.0448916922090079,0.0333463853035297
"V713",7,14,2.37133216951797,2.47811441292853,0.863451894072807,0.907497953621521,0.106782243410566,0.0440460595487148
"V813",8,14,11.6041324598739,13.9034423004323,2.45136128121244,2.63213645699018,2.29930984055838,0.180775175777736
"V913",9,14,0.98390784816463,0.983856871886841,-0.0162230365545381,-0.0162748479090982,-5.0976277789383e-05,-5.18113545601619e-05
"V1013",10,14,1.00096901938166,1.01608109567021,0.000968550185463376,0.0159531645439987,0.0151120762885479,0.0149846143585353
"V1114",11,14,1.00007160255198,54.0402251908143,7.15999886374363e-05,3.98972868019683,53.0401535882623,3.98965708020819
"V1213",12,14,0.993738149239669,1.06928143654518,-0.00628153837811726,0.0669868682493289,0.075543287305514,0.0732684066274461
"V133",1,15,7.70487456290388,7.85216147886184,2.041853188679,2.06078884151883,0.147286915957961,0.0189356528398305
"V214",2,15,3.38613746095217e-11,4.15266787842731e-11,-24.1087461431923,-23.9046850329677,7.66530417475144e-12,0.204061110224566
"V314",3,15,0.837772382018617,0.814357489116272,-0.177008835898427,-0.205355833570555,-0.0234148929023456,-0.0283469976721275
"V414",4,15,8.32157671557457e-06,9.60555718361348e-06,-11.6966588120023,-11.5531687536799,1.28398046803891e-06,0.143490058322326
"V514",5,15,2.28818315102447,2.57493619267182,0.827758118838521,0.945824754263757,0.286753041647348,0.118066635425236
"V614",6,15,1.51330442200637,1.67042840713832,0.414295618801579,0.51308012475071,0.157123985131954,0.0987845059491309
"V714",7,15,1.56973388942226,1.68695784033563,0.450906107810674,0.52292681234203,0.11722395091337,0.0720207045313558
"V814",8,15,2.33959756874909,2.54386027431073,0.849978935412443,0.933682720349523,0.20426270556164,0.0837037849370803
"V914",9,15,0.974553702641171,0.984193517890909,-0.0257756536604776,-0.0159327367425346,0.00963981524973767,0.00984291691794299
"V1014",10,15,0.999056298631612,1.11276137574722,-0.000944146934867264,0.106844651955009,0.113705077115611,0.107788798889876
"V1115",11,15,0.997471925581791,1.56497944094276,-0.00253127539434992,0.447872687128041,0.567507515360973,0.450403962522391
"V1214",12,15,0.993918186008238,1.09285324363713,-0.00610038355183416,0.0887919308630302,0.0989350576288938,0.0948923144148644
"V134",1,16,7.47419235733479,7.5667058682461,2.01145606759788,2.0237578166313,0.0925135109113091,0.0123017490334247
"V215",2,16,9.09551471862455e-16,9.78810056930923e-16,-34.6335800839544,-34.5601940676213,6.92585850684683e-17,0.0733860163330669
"V315",3,16,0.891552662240899,0.614986887110241,-0.114790771925109,-0.486154333174897,-0.276565775130658,-0.371363561249788
"V415",4,16,1.05625887334545e-05,1.35682376585328e-05,-11.4581921645158,-11.2077789629616,3.00564892507832e-06,0.250413201554197
"V515",5,16,1.52020326168004,1.689994865708,0.418844050707324,0.524725490887763,0.169791604027956,0.105881440180439
"V615",6,16,1.61120602946831,1.81471242952709,0.476982985197295,0.5959270141318,0.203506400058781,0.118944028934505
"V715",7,16,1.2982295442149,1.53543917508011,0.26100144718827,0.428816447662247,0.237209630865209,0.167815000473976
"V815",8,16,5.27606696952732,5.55263021503649,1.6631809280132,1.71427172811641,0.276563245509172,0.0510908001032143
"V915",9,16,0.972346580367713,0.977768834033481,-0.0280429739112788,-0.0224820029051056,0.00542225366576765,0.00556097100617321
"V1015",10,16,0.998947342402987,1.11320362859653,-0.00105321203014137,0.107242010273098,0.114256286193543,0.108295222303239
"V1116",11,16,0.999844138901517,5.03185680015851,-0.000155873246086564,1.61578906115507,4.03201266125699,1.61594493440116
"V1215",12,16,0.999700678832084,1.25085812407116,-0.000299365973437921,0.22382981503831,0.251157445239073,0.224129181011748
"V135",1,17,7.6969917449533,9.50929034941957,2.04082957004976,2.25226925226084,1.81229860446627,0.211439682211078
"V216",2,17,1.2818258041529e-42,1.58055614676282e-42,-96.4602884346796,-96.2507971290235,2.98730342609916e-43,0.209491305656066
"V316",3,17,0.879704661570329,1.07468952986517,-0.128169039692045,0.0720318104383984,0.194984868294836,0.200200850130443
"V416",4,17,2.96713240376326e-05,3.33599871824133e-05,-10.4253294991893,-10.308153364694,3.68866314478073e-06,0.117176134495304
"V516",5,17,1.29447812720056,1.36211448316636,0.258107623350254,0.309038259383103,0.0676363559658022,0.0509306360328486
"V616",6,17,1.55716078947425,1.65225106600625,0.442864156289596,0.502138640552814,0.0950902765320039,0.0592744842632183
"V716",7,17,1.4181333773558,1.548879405297,0.349341483881054,0.437531705141905,0.130746027941198,0.088190221260851
"V816",8,17,7.33564363354463,7.96017393924387,1.99274515601313,2.07445085128135,0.624530305699239,0.0817056952682162
"V916",9,17,0.976685584587715,0.988449125538729,-0.0235904959416954,-0.0116181040198989,0.0117635409510145,0.0119723919217965
"V1016",10,17,1.00056795307021,1.0892582744473,0.000567791845908536,0.0854969824495402,0.0886903213770884,0.0849291906036318
"V1117",11,17,0.99957662473838,1.84043390073955,-0.000423464910230589,0.61000135944008,0.840857276001166,0.61042482435031
"V1216",12,17,0.997651043912615,1.08370253201555,-0.00235171921255647,0.0803834483984065,0.0860514881029355,0.082735167610963
"V136",1,18,7.83198447314738,8.67130844015434,2.0582159227374,2.16001969522522,0.83932396700696,0.101803772487819
"V217",2,18,1.87238481708151e-09,2.30506410015691e-09,-20.0960529153362,-19.8881573517058,4.326792830754e-10,0.207895563630477
"V317",3,18,0.82354642052941,0.875374938962034,-0.194135361154241,-0.133102982734249,0.0518285184326248,0.0610323784199914
"V417",4,18,1.83333887168653e-07,2.12105420963876e-07,-15.5119568264726,-15.366182417174,2.87715337952228e-08,0.145774409298663
"V517",5,18,1.5328469986629,1.6520118963276,0.427126789731311,0.501993876239687,0.119164897664706,0.0748670865083764
"V617",6,18,1.55375025563205,1.6773128415066,0.440671528368629,0.517193013747571,0.123562585874543,0.0765214853789416
"V717",7,18,1.94643111076392,2.17080752117888,0.665997496105801,0.77509922790485,0.224376410414955,0.109101731799049
"V817",8,18,2.2896636137312,2.55873396803753,0.828404913209071,0.939512592429045,0.269070354306324,0.111107679219973
"V917",9,18,0.961887231783685,0.96677033580865,-0.0388580578656275,-0.0337943134859189,0.00488310402496461,0.00506374437970859
"V1017",10,18,1.00088489168561,1.04666600026963,0.000884500399771651,0.0456098745667789,0.0457811085840201,0.0447253741670073
"V1118",11,18,0.999380355976967,2.0281146260768,-0.000619836081733806,0.707106605865768,1.02873427009984,0.707726441947502
"V1217",12,18,0.994170819649452,1.12024066036362,-0.00584623633623604,0.113543537549265,0.126069840714164,0.119389773885501
"V137",1,19,7.50013496931126,9.17615653138886,2.01492101628851,2.21660843846414,1.6760215620776,0.201687422175632
"V218",2,19,3.80022047588275e-07,5.32087253473236e-07,-14.7830365659399,-14.4464583507649,1.52065205884961e-07,0.336578215174982
"V318",3,19,0.899491594573965,0.982516195652068,-0.10592557018889,-0.0176384512503399,0.0830246010781037,0.0882871189385502
"V418",4,19,3.37844986144339e-06,5.10594984510407e-06,-12.5980935745428,-12.1851040619304,1.72749998366068e-06,0.412989512612419
"V518",5,19,1.20662659607318,1.50764044229535,0.18782852894402,0.410545807664833,0.301013846222173,0.222717278720813
"V618",6,19,1.63899252361854,2.1758689636886,0.494081738200674,0.77742810828736,0.536876440070059,0.283346370086686
"V718",7,19,1.75024226746422,2.25644366802311,0.559754216904674,0.813789975658264,0.506201400558888,0.25403575875359
"V818",8,19,2.11826840793778,2.53898546527107,0.75059896622168,0.931764578118155,0.420717057333284,0.181165611896475
"V918",9,19,0.989514157466051,0.98872197302228,-0.0105412063450031,-0.0113421061707686,-0.000792184443770605,-0.000800899825765485
"V1018",10,19,1.00083326217557,1.12817573669399,0.00083291520537499,0.120601935882577,0.127342474518421,0.119769020677202
"V1119",11,19,0.99979495236951,2.30948507994497,-0.000205068655629322,0.837024590571041,1.30969012757546,0.83722965922667
"V1218",12,19,0.998439477621066,1.38058428067918,-0.00156174126220982,0.322506801360607,0.382144803058117,0.324068542622817
"V138",1,20,8.5475724858067,10.0927397064089,2.14564732284713,2.31181632440756,1.54516722060221,0.166169001560438
"V219",2,20,8.37486882504613e-27,8.65753117593486e-27,-60.0445620959318,-60.0113679125192,2.82662350888726e-28,0.0331941834125804
"V319",3,20,0.799648698689371,0.888935934499561,-0.223582774396834,-0.117730110744926,0.0892872358101897,0.105852663651908
"V419",4,20,2.50640506633248e-16,2.8680786560468e-16,-35.9225120058926,-35.7877191401436,3.61673589714321e-17,0.134792865749048
