"","x"
"1",0.356601316314388
"2",0.31001556761054
"3",0.101857496453639
"4",0.25062345511237
"5",0.013947544423346
"6",0.01086931421839
"7",-0.0252449495148189
"8",0.0665572934357186
"9",0.110028867342022
"10",-0.0918764931763177
"11",0.000892765306530921
"12",0.104166700821562
