"","x"
"1",0.0997211828605592
"2",0.0871926811559643
"3",0.0166616361028069
"4",0.0729719998828635
"5",0.0679276974201969
"6",0.0815959894695175
"7",0.0745709264250716
"8",0.0680655112236656
"9",0.0774776508196575
"10",0.0671577191294483
"11",0.0726517392468388
"12",0.0796058371907734
