"","x"
"1",-0.0986255740514944
"2",0.289932919287733
"3",NA
"4",0.331169944912153
"5",-0.108838303456338
"6",-0.253403379156851
"7",-0.108875465515762
"8",-0.323602872637846
"9",0.0541918305686465
"10",NA
"11",-0.148533778724764
"12",NA
