"","x"
"1",0.175097533671246
"2",0.299862242663233
"3",NA
"4",0.108782224735166
"5",NA
"6",0.0421777525286689
"7",NA
"8",0.00414536457090325
"9",NA
"10",NA
"11",0.0169601317256931
"12",NA
