"","x"
"1",0.438983422066106
"2",0.458745644660355
"3",0.0994919459044214
"4",0.238498402824461
"5",NA
"6",0.076834506928011
"7",0.0281941648755997
"8",NA
"9",NA
"10",NA
"11",NA
"12",NA
