"","x"
"1",0.312124532127563
"2",0.311166091981455
"3",-0.0024637594338942
"4",0.0446602427691961
"5",0.0298199670301839
"6",0.00138169380032806
"7",-0.00875792684108901
"8",0.0215757017733171
"9",0.0491691826179108
"10",-0.035665038885443
"11",-0.0472718918270162
"12",-5.13898651080078e-05
