"","x"
"1",0.263329478928225
"2",0.2430209436137
"3",NA
"4",0.0813745955383745
"5",0.0246691054219909
"6",0.00279122775978124
"7",0.00928654392704145
"8",0.030006635754245
"9",NA
"10",0.104844723666789
"11",0.0889958492276877
"12",0.0287359602438295
