"","x"
"1",0.462330697168588
"2",0.455739903608651
"3",0.0045707091808272
"4",0.227589609331648
"5",0.092851147004448
"6",0.0891923214022725
"7",0.114056603989838
"8",0.0172531922576648
"9",0.0813202081990854
"10",0.0282522281354292
"11",0.0938061876924772
"12",0.0580949065757545
