"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.021508633864056,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.0168687649955577,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0205791675188657,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.0192098675526092,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0180066488798415,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.0196011543013009,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0221496160471176,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0235444790428407,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0193324616334111,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.0201947014706214,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0213703636440817,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0182862326167104
