"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0654362351533937,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.0745861436282707,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0482734280107157,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.0686729155001516,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0603999611136351,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.0559799601441337,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.052126108987619,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0502588307559745,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0484556154683077,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.0482719580071489,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0619142907678582,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.053477165594726
