"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.105962321041952,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.0796487288698024,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0816386803535507,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.116080249967621,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0873739123781586,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.087214443728473,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.107333895253912,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0899034572725628,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0983217617061377,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.10026403020253,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0960613757831683,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0892107820940944
