"","x"
"1",2
"2",1
"3",0.0128692833986133
"4",1
"5",0.0145497835241258
"6",0.0385020879097283
"7",0.0330811801273376
"8",0.0230494334362447
"9",0.0320524340961128
"10",-0.001
"11",-1e-04
"12",-0.001
