"","x"
"1",2
"2",1
"3",0.0268080237787217
"4",1
"5",0.0415747600700706
"6",0.0153255320340395
"7",0.0247809599805623
"8",0.0461392142530531
"9",0.0269003601558506
"10",-0.001
"11",-1e-04
"12",-0.001
