"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.541050808696066,0.00606609682208343,NA,NA,NA,NA,NA,0.0179215421754328,0.0117630242353522,0.0152241801893526,NA,NA
"2",NA,NA,NA,-0.00725441877354197,NA,0.0370376513168449,0.04766722871875,0.0366897534797564,NA,0.0125887987534356,NA,0.0164916770345726
"3",0.148558252419106,NA,0.90162944200421,-0.0244540693381723,NA,-0.0159320226684634,NA,NA,-0.00892789413089432,NA,NA,0.0134398813352638
"4",0.00694396709561871,0.133201939397933,0.0606108346974996,0.207171727342216,0.0205377280314326,0.00376787001961786,-0.0141702185362449,0.0450903294028114,0.0410668340405629,0.00459186403632898,0.0111831079181574,0.00658496933124583
"5",0.01254346944929,0.0120785295547361,0.00498559207638129,0.0273741184619926,0.966282612986058,0.0134396476997263,0.0343002478968106,0.018708838136992,0.000897474699738419,0.0096708895125546,0.0185898525411112,0.00504793717350739
"6",NA,0.0299560873162008,0.0608346985853592,0.00855701273014053,0.0125218733166736,0.953546369463621,NA,0.0345320418178486,0.0438120227688708,0.00313115121000371,0.0116641892078049,-0.00360798788427176
"7",0.0291168117436861,0.0173974883890297,0.0455346097434007,0.131201943288164,0.033858349740357,0.0453353450189522,0.949007123494013,0.00649650645821529,0.0160254464862792,0.00581979613002352,0.0213268273251496,0.000286644725547885
"8",0.0692762018612781,0.0937065202015597,NA,NA,0.0204809109484951,0.0148328608821666,0.0491608133466248,0.96841522115266,0.0404684707082634,0.00478972715260269,0.034867771115398,0.00339058744297815
"9",0.00914968867141423,0.0944961613296952,0.0776973026126772,0.100344338357972,0.00195373171640964,0.0199000136901342,0.00299327033273969,0.0279399646291359,0.961680257597769,0.0131440291097288,NA,0.0237938333245424
"10",0.0626928955033943,NA,0.00143986912382933,0.0208213532541384,0.0345008793485009,0.020504743700088,0.0463153751600099,0.020538309877825,0.0391366480911955,0.99837444153743,0.00646247343879301,0.0039872018357007
"11",0.0426319138970263,0.0234150192184995,NA,0.0443158746127789,0.0165347015766413,0.0369350816521597,0.0418639232318551,0.0418488285667047,0.0148061437071783,0.000899407689237738,0.990839220198268,NA
"12",0.0741980450979031,0.0210850421078819,0.0423379139802105,0.0104336982430676,NA,NA,0.0441171378475236,NA,0.00994865595448195,0.00402357480999216,0.0411356046215635,0.994273915248064
