"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.991094514601536,0,-0.00890548539846365,0,0,0,0,0,0,0,0,0
"2",0,0.0173363513878217,0,0,0,0,0,-0.0173363513878217,0,0,0,0
"3",0.076292936808241,0,0.959312829549925,0,-0.0371264702403686,-0.00930127929873721,0,0,0,0,0,0
"4",0,0,0,0.101765778264338,-0.0305388273265162,-0.0475469268571273,-0.0236800240806947,0,0,0,0,0
"5",0,0,0.00185563451468366,0.0524752798992088,0.92925465686168,0,0,0,-0.00639791773299515,-0.000113898342888856,-0.000766898673626724,0
"6",0,0,0.000352333675730185,0.0619195152634396,0,0.926592098187766,0,0,0,0,0,-0.000488551869909989
"7",0,0,0,0.0427806534369164,0,0,0.927910524054818,0,0,0,0,-0.000684818877543371
"8",0,0.0412017514312596,0,0,0,0,0,0.945111369675266,0,0,0,-0.000514726240238174
"9",0,0,0,0,0.00192710637286303,0,0,0,0.979181784214836,-0.000132823625814341,0,0
"10",0,0,0,0,0.00174005384955278,0,0,0,0.00067367988209111,0.998586266268356,0,0
"11",0,0,0,0,0.00414954464043412,0,0,0,0,0,0.995950455359566,0
"12",0,0,0,0,0,0.00258175364383824,0.00260867312470359,0.00143864435325351,0,0,0,0.994370928878205
