"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.176009474045849,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.103042611827292,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.067883433544652,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.0974720976319324,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.101872733253756,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.080694179787398,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0824465600271685,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0914661918676561,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.121314029234269,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.0760725870476912,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0853047513658777,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0778146445016828
