"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.218027017881174,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.15489924981583,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.104467542352295,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.0894995913868733,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0812747914251817,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.0991085965359125,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0977474748255993,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.110905871035979,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0906852791100467,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.130458932654946,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.117380101227818,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0831897074706167
