"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"49",1,5,9.03053131989003,10.3785106457181,2.20061120510989,2.33973738437158,1.34797932582802,0.139126179261695
"50",2,5,3.46933305512418,4.21572660782253,1.24396237235114,1.43882196279454,0.746393552698352,0.194859590443406
"51",3,5,0.0931209783391017,0.121660964590234,-2.37385578883532,-2.10651708154766,0.0285399862511318,0.267338707287663
"52",4,5,3.12201410802012,3.2885671908716,1.13847834098762,1.1904519656234,0.166553082851483,0.0519736246357807
"53",5,5,0.162543260165825,0.168272497508858,-1.81681109623657,-1.78217060463342,0.00572923734303321,0.0346404916031471
"54",6,5,0.375167154920432,0.387951702797783,-0.98038360587268,-0.94687442443211,0.0127845478773513,0.0335091814405702
"55",7,5,0.233339192355545,0.240786897098095,-1.4552621228269,-1.42384298107243,0.00744770474254977,0.0314191417544765
"56",8,5,0.200394387490683,0.211228659006241,-1.60746791669713,-1.55481404030363,0.0108342715155583,0.0526538763935072
"57",9,5,0.133659714076509,0.133775046031445,-2.01245815608668,-2.01159565068881,0.000115331954936126,0.000862505397872138
"58",10,5,0.00117341738854602,0.00117676750848812,-6.74783494264076,-6.7449839991125,3.35011994210231e-06,0.00285094352826754
"59",11,5,7.79457081135622e-05,0.00125982327698751,-9.45949802345596,-6.67678382421471,0.00118187756887395,2.78271419924125
"60",12,5,0.00298097698649004,0.00315471815509092,-5.81550418437972,-5.75885611975562,0.000173741168600874,0.0566480646240999
"61",1,6,7.90251847146465,8.56161212022322,2.0671815025253,2.14728850422322,0.659093648758573,0.0801070016979257
"62",2,6,4.18774424643416,5.07544044511246,1.43216222295687,1.62441330837634,0.887696198678305,0.192251085419471
"63",3,6,0.512581435969665,0.506172019191982,-0.66829568113975,-0.680878708590163,-0.00640941677768336,-0.0125830274504136
"64",4,6,3.04389912306925,4.35289147480919,1.11313929985414,1.47084033113353,1.30899235173994,0.357701031279391
"65",5,6,0.236835919029645,0.321672051182825,-1.4403877023839,-1.13422272702289,0.0848361321531806,0.306164975361011
"66",6,6,0.20108675905991,0.245189671630502,-1.60401882693758,-1.40572319803195,0.0441029125705917,0.198295628905629
"67",7,6,0.0836055181887022,0.0969295612370049,-2.48164575402796,-2.33377073708433,0.0133240430483027,0.14787501694363
"68",8,6,0.173302350223827,0.17851083188201,-1.75271752076092,-1.72310599679119,0.00520848165818233,0.029611523969725
"69",9,6,0.147853218572588,0.151868394579961,-1.91153526374516,-1.88474095831077,0.00401517600737236,0.0267943054343847
"70",10,6,0.00149986772053382,0.00191023881807448,-6.5023783610734,-6.26052700909882,0.000410371097540653,0.241851351974582
"71",11,6,0.00271114961052873,0.00466278168989654,-5.91038252351517,-5.36814307977358,0.00195163207936781,0.542239443741591
"72",12,6,0.00222523085624112,0.00286306444228139,-6.10789461313219,-5.85586274446373,0.000637833586040268,0.252031868668455
"73",1,7,8.46703954538401,10.5128270045875,2.13618092518,2.35259613107806,2.04578745920351,0.21641520589806
"74",2,7,3.40284351205846,3.48017347250149,1.22461140917151,1.24708214096396,0.0773299604430306,0.0224707317924504
"75",3,7,0.327140720568536,0.358496757308471,-1.1173648625237,-1.02583566414803,0.0313560367399348,0.091529198375675
"76",4,7,3.43343237697971,5.00814919269148,1.23356045381539,1.61106642422696,1.57471681571177,0.37750597041157
"77",5,7,0.27764796121315,0.351786618840178,-1.28140129433193,-1.04473048367218,0.0741386576270284,0.236670810659748
"78",6,7,0.41581331987972,0.505673336473562,-0.877518869728553,-0.681864398263003,0.0898600165938427,0.19565447146555
"79",7,7,0.104119831049007,0.111220216245117,-2.26221282151357,-2.19624311292397,0.00710038519610974,0.0659697085895989
"80",8,7,0.24523060293235,0.248609388206785,-1.40555627466412,-1.39187233631132,0.00337878527443486,0.0136839383527951
"81",9,7,0.0970988082297798,0.0983556366472451,-2.33202617739787,-2.31916542366687,0.00125682841746534,0.012860753731001
"82",10,7,0.00414005004420878,0.00540448113814535,-5.48704740324484,-5.2205268291418,0.00126443109393658,0.266520574103042
"83",11,7,0.00610963573695941,0.0090830868868861,-5.09788812509475,-4.70134117862803,0.00297345114992669,0.396546946466719
"84",12,7,0.00844039966075509,0.00982827970348162,-4.77472561832536,-4.62249136487046,0.00138788004272653,0.152234253454899
"85",1,8,7.73077654360697,8.47141030369029,2.04520931597636,2.13669700055198,0.740633760083325,0.0914876845756218
