"","raw_correl","signif_correl","diag_correl","upperD_correl","lowerD_correl","nonDiag_correl","offDiag_distance","max_eigB","max_eigJ"
"1",0.975687581039561,0.979311395676555,0.9849091665354,0.301228207008673,0.163915985170759,0.21816172861556,1.40253235721098,0.969743224854516,0.999630224813654
"2",0.974110514272032,0.976632663616192,0.970442525220817,0.199755681582172,-0.0096095933434012,0.0742510130488514,1.37626548323692,0.960364678638226,0.998804614502695
"3",0.956441766380599,0.956507211776716,0.956658336794426,-0.0455353138552106,-0.0950204385511251,-0.0672995047659655,1.38919697199573,0.957929600888864,0.999920216523994
"4",0.980888644565326,0.987967397383697,0.986367485240505,0.101293354313654,0.635225846153795,0.376978501008028,1.75298063010594,0.967050729609557,0.999756502105076
"5",0.983798352868883,0.989200645432735,0.988793038108189,0.0932260591433942,-0.0173286184179682,0.0388433831238633,1.71506021556346,0.941786066966295,0.999964801692888
"6",0.982012599108553,0.986964979624215,0.979448214555874,0.194940247221934,-0.00292567626118941,-0.00219253841056711,1.35310208319269,0.992118610941027,0.998697683840249
"7",0.977212967165926,0.980543472439931,0.994843070838494,0.00734053226983324,0.0346267555139837,0.0273431158424175,1.75696064297834,1.00534278148856,0.996031464596091
"8",0.972868955360541,0.979217087864956,0.986554087133509,0.29974288118382,NA,0.157912805920995,1.79237819858588,0.974575078834132,0.997774236868598
"9",0.980382558468401,0.983106123877422,0.995462339855345,-0.0753689141701405,0.00130887722622444,-0.031184181201163,1.87858353580897,0.972167275669176,0.99975451966129
"10",0.980995958395263,0.984094462807496,0.990880781923434,0.500665471279043,-0.0171164609156783,0.204724832828373,1.2684927596295,0.979107850759193,0.998484085767188
"11",0.976039381372076,0.979587898430907,0.971324743471751,-0.00477008425673749,-0.376011732309589,-0.00721185625626312,1.39619414911612,0.985446067438341,0.999633605367034
"12",0.962496484765746,0.968273765252523,0.959912354041527,0.100078041762758,-0.0623622730171244,-0.000445978901693007,1.53435465293735,0.97356709704719,0.999766056579339
"13",0.971284555702858,0.980345695211701,0.977298393018039,-0.00344471161196945,0.319561550439005,0.255651347724437,2.07798393076279,0.998437946222036,0.997764653662965
"14",0.979107206514736,0.990712373288475,0.979566157266616,0.260561859827035,0.717421068994819,0.575943670040868,1.76692269955989,0.973609876951695,0.999748270306971
"15",0.983412760021172,0.986353776950498,0.987845958114316,0.211165279602302,NA,0.114081293550013,1.18664383072712,0.944716728865311,0.997243356710813
"16",0.984641071925253,0.987830548283497,0.981551707053497,0.0562139234475242,0.00138269963801253,0.0256844423541828,1.19232159703714,0.95086089792062,0.999330584926947
"17",0.983902024115879,0.986258351370325,0.982118849368951,0.00238082375576737,0.302501305682599,0.176986750679304,1.05937246965031,0.977123026165607,0.998918692818129
"18",0.968540038902666,0.97193727060607,0.976598045938199,0.45451130571364,0.362959682884245,0.39666106442707,1.82510376082954,0.988877181810655,0.999160824205498
"19",0.968115695811151,0.971501757077507,0.966961509439975,0.0221813231090423,NA,0.0172646475674425,1.74209089948396,1.02158722367786,0.998320664258043
"20",0.978162839687667,0.982609346875749,0.976301965855356,0.211908151869089,0.813525029374357,0.464231975716814,1.41251715347546,0.949133523735273,0.998817896380024
"21",0.976216138581103,0.978507274256574,0.976557358136017,0.141857979258699,-0.254342153980011,-0.127170128251924,1.52982607384343,0.978881469591991,0.996785026616073
"22",0.979888463705703,0.984109389682954,0.988428039508305,0.00169631431842738,0.365630035905012,0.250506587425554,1.68622330181292,0.994335519439585,0.999321610344902
"23",0.976399374300274,0.978959720113936,0.979318692470572,-0.000873082792433636,0.516433048625257,0.393894558871189,1.41657929502324,0.988449610033794,0.999101343087068
"24",0.965169409391241,0.968597565209318,0.966336262572932,0.0205008265756679,0.0377147729754566,0.0312136927049854,1.95041392488915,0.98836924178219,0.999964812416118
"25",0.975635548777552,0.979552589005419,0.984043167061942,-0.00800327100355462,0.290310966870709,0.233527749675102,1.45497324392829,0.967395384361278,0.999599939271014
"26",0.981851807191546,0.986695790030457,0.983127935838451,NA,-0.0147398802836592,-0.0101297042796079,1.48248021177418,0.984815781559717,0.999580882870032
"27",0.969002233238582,0.975289377954642,0.957836304911541,0.655555668223544,NA,0.40575755075093,1.48516848519127,0.995315478240251,0.999279596443723
"28",0.982964849216418,0.988591751124388,0.978203748171712,0.0709594849999312,0.00332118477116531,0.0397452283855849,1.35962401357648,0.964375858206384,0.999722461671172
"29",0.976541702275506,0.98000919187835,0.994356721763582,NA,0.267121773086633,0.176829806391009,1.19110016343867,0.987213335157028,0.997089358611513
"30",0.980173389142765,0.982391551443292,0.996122044269537,0.310602079720613,0.524226246098954,0.414711983334601,1.88565899639331,0.964900413444252,0.998620008679672
"31",0.974753490626343,0.979056462863048,0.97765769099669,-0.498705772550944,-0.20156334372889,-0.224788339612517,1.54362905371137,0.957009622969994,0.999744541391378
"32",0.977312015084654,0.984596954628456,0.974547122494465,NA,NA,NA,1.33932747267489,0.979338720941198,0.99956808015435
"33",0.978923560169566,0.986218023126807,0.976781624828989,-0.441793295083185,-0.645382264968482,-0.573949293364736,1.40036329235957,0.93682224151512,0.99950808837914
"34",0.977836936843703,0.980673934560253,0.981693277748896,-0.123433587091216,0.635840437251484,0.226311128823749,1.18563324239342,0.973859624524739,0.998858099853784
"35",0.984645707980132,0.988844841286889,0.987056463180539,-0.116815525109285,NA,-0.0839568092511648,1.16979735391989,0.954494971305101,0.999290649646389
"36",0.979500016224649,0.984747788708567,0.993180584914025,0.0417895901243253,0.299483273666813,0.229328204912877,1.72733280201156,0.977900631335112,0.999468686234722
"37",0.977545010234378,0.982373389219702,0.989665019630068,0.000510743035348715,0.502960745298609,0.391763164866004,1.8821383983426,0.9769893708197,0.999184545205144
"38",0.980340835631036,0.988294212137134,0.979329155373264,0.446930088297821,0.00887322053024497,0.195519512300026,1.62443056588632,0.971284685185958,0.999695299525468
"39",0.975904383588161,0.981529649865175,0.984356231304242,0.804751031324663,-0.108959488952251,0.15843005277889,1.79695644744466,0.985454445325689,0.999019363949958
"40",0.983475146529122,0.989296165481678,0.979426427945711,0.0376435991757808,-0.026572590065225,-0.000263419101827479,1.27474805728098,0.994863602686907,0.998938394058363
