"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.269762647939487,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.114501755714258,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0931056072302723,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.112921872879819,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0948092507140021,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.0915392040805923,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0699414672001379,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.103192803683449,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0924870180370914,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.0738113680804061,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.105681738158588,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0840768505959793
