"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.962327183749629,0,-0.037672816250371,0,0,0,0,0,0,0,0,0
"2",0,0.00309792538170583,0,0,0,0,0,-0.00309792538170548,0,0,0,0
"3",0.0956995751248311,0,0.948915124542857,0,-0.00613760152707852,-0.0705285897755295,0,0,0,0,0,0
"4",0,0,0,0.103352737526955,-0.00371328247369885,-0.0697696268226586,-0.0298698282305974,0,0,0,0,0
"5",0,0,0.00193998032722617,0.0155139136839838,0.975013555096871,0,0,0,-0.0101835215146239,-0.000190117324053273,-1.78470255615758e-05,0
"6",0,0,0.00433910061555673,0.0567369083467427,0,0.895654368112744,0,0,0,0,0,-0.000560531268608456
"7",0,0,0,0.0462551224500987,0,0,0.924545620083264,0,0,0,0,-0.00146260033205793
"8",0,0.00530263999084162,0,0,0,0,0,0.948188876714616,0,0,0,-0.000192664969567298
"9",0,0,0,0,0.000869822627949923,0,0,0,0.975452492328522,-0.000318760213688263,0,0
"10",0,0,0,0,0.000816010443604429,0,0,0,0.00160178940731352,0.998582200149082,0,0
"11",0,0,0,0,0.000377273045415271,0,0,0,0,0,0.999722726954585,0
"12",0,0,0,0,0,0.00276539331834831,0.00378926422528401,0.000458577266734715,0,0,0,0.993986765189633
