"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.990342107814044,0,-0.00965789218595584,0,0,0,0,0,0,0,0,0
"2",0,0.0184538408564258,0,0,0,0,0,-0.0184538408564259,0,0,0,0
"3",0.0577574859806231,0,0.958879006563529,0,-0.0243206630764496,-0.0108444511673633,0,0,0,0,0,0
"4",0,0,0,0.164741076703527,-0.00764659782050426,-0.0829656024848343,-0.0741288763981887,0,0,0,0,0
"5",0,0,0.0018094565890826,0.0134471870979974,0.948564729989428,0,0,0,-0.000622935889598701,-0.000573783777894363,-0.000742952956826326,0
"6",0,0,0.000334908276151555,0.0605629212903358,0,0.89864649313975,0,0,0,0,0,-0.000843140679820885
"7",0,0,0,0.0541282824636094,0,0,0.906621763400015,0,0,0,0,-0.00161854316824261
"8",0,0.021229723389178,0,0,0,0,0,0.930186123141584,0,0,0,-0.000260321755375862
"9",0,0,0,0,0.000290583495202812,0,0,0,0.988369193775258,-0.00046640521084753,0,0
"10",0,0,0,0,0.00327783233222436,0,0,0,0.000571181684107588,0.997150985983668,0,0
"11",0,0,0,0,0.00333960881532515,0,0,0,0,0,0.996760391184675,0
"12",0,0,0,0,0,0.00333431048624016,0.00639885392925591,0.000688949712022021,0,0,0,0.990577885872482
