"","x"
"1",0.222635244910924
"2",0.285784324606078
"3",-0.0364144786824635
"4",0.123957285407685
"5",-0.0171067297450414
"6",-0.0187594653754494
"7",0.0165141730810963
"8",-0.178621309241194
"9",0.096121114379648
"10",0.00903899875706538
"11",-0.119570333481871
"12",0.00538770821844485
