"","x"
"1",0.376121510151018
"2",0.5916873971666
"3",0.376938898977238
"4",0.342364390866161
"5",-0.055297994764887
"6",0.366854439109032
"7",0.136526404718288
"8",0.121090632808446
"9",0.109356460250856
"10",0.240485647920868
"11",0.165202182435698
"12",0.0943743337308154
