"","x"
"1",0.0962706423077156
"2",0.10294224232672
"3",0.0810799184726943
"4",0.0864858435239789
"5",0.0973732160195245
"6",0.0732432410636983
"7",0.0848157120863285
"8",0.0847718268335119
"9",0.0819143259894821
"10",0.07801863139485
"11",0.0937814625477453
"12",0.0810530894295462
