"","x"
"1",0.115302410566353
"2",0.431415392802736
"3",-0.226723773826683
"4",0.0477423077142157
"5",-0.0242254993203548
"6",-0.270990717315277
"7",-0.103914529059272
"8",-0.301257862424361
"9",-0.316634651010523
"10",-0.304593793211611
"11",-0.0133973043467144
"12",-0.309361620387482
