"","x"
"1",-0.0159459342116168
"2",-0.351034440279119
"3",-0.32128930493299
"4",0.103438697051356
"5",-0.0863567447279291
"6",-0.152461824996685
"7",-0.0924616317539453
"8",-0.278812286878059
"9",-0.23448348516032
"10",-0.223701920846334
"11",-0.232068579575397
"12",-0.0775396981842808
