"","x"
"1",0.0164772608810597
"2",0.106408428242274
"3",0.0284948745768115
"4",0.404515824671332
"5",0.0626299911712175
"6",-0.181442632705715
"7",0.0266689281117022
"8",0.0722817317849778
"9",0.186605041286356
"10",0.149944184813382
"11",0.0819844026713319
"12",-0.00825357485723394
