"","x"
"1",0.255644224799254
"2",0.00097242329658187
"3",-0.234983484296513
"4",-0.0487502340429354
"5",-0.0355645818262249
"6",-0.28769439104887
"7",-0.109823815464604
"8",-0.139821140323665
"9",-0.681858990210859
"10",-0.236020418246734
"11",-0.231496470133636
"12",-0.249405882698851
