"","x"
"1",0.320817079766029
"2",0.157488675711246
"3",-0.0504618970463624
"4",-0.115847082125029
"5",-0.0186021463327289
"6",-0.104516111729754
"7",-0.180271421051658
"8",-0.113837791824865
"9",-0.018308540807147
"10",-0.378636560828752
"11",-0.239250935522697
"12",-0.273871520174917
