"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0823057077098838,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.0918627153187308,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0857731048877091,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.0909077074218118,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0873630198974702,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.084945888490159,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.0891479455713943,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0843548445151576,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0844463182824345,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.0886735731452157,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0867669399272352,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.0875673634345873
