"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-1.0011738684204,-0.0144052733403699,-0.0356814348158183,-0.0830235230681151,-0.0369853767404706,-0.0091788927288122,-0.0376287074767147,-0.0337066724688043,-0.0059258032494775,-0.00986600699509998,-0.00611188991499184,-0.0032390171530313
"2",-0.000185692980283665,-0.00124527084273147,-0.0157575451984511,-0.00677201484160001,-0.014534641273141,-0.00647613398612935,-0.0353008691295822,-0.0222995828096741,-0.000909374639540799,-0.00367111922409595,0.0021731885524226,0.000522317323498658
"3",0.0313290546525099,-0.122921780118957,0.890670727423,-0.0731472582702468,-0.0542561265916348,-0.0131324445723912,-0.0411701882984623,-0.00729222903126862,NA,-0.00343921239117497,0.00405042368416232,-0.00369341625861318
"4",-0.00912555109220428,-0.0843204116751697,-0.00732940116257439,-0.0319185804911807,-0.103510212705599,-0.00167706878481763,-0.0180421454533647,-0.0246111128024082,-0.0270614175292642,-0.0108057201566204,-4.84262051326286e-05,-0.00278616508890175
"5",-0.00729014005979006,-0.00983274473674565,-0.0133791926261914,-0.0191605749256465,0.888451803702817,-0.00788481218662053,NA,NA,NA,-0.00996797892798132,NA,NA
"6",-0.00125786462643714,-0.00111081611291872,NA,-0.0943722093016122,NA,0.949300073268983,-0.00978875101299668,NA,-0.0126906662849952,NA,-0.0155903904669608,-0.0135591456446583
"7",-0.00449875953111774,NA,-0.0160030693024246,-0.120510835593331,-0.00988100007665118,-0.00740935410931757,0.915794434711461,-0.0484922107170662,NA,-0.0131917305462349,-0.0140175500870927,-0.00946990814472728
"8",-0.00810705358393824,NA,-0.0396046782090417,-0.142334056616563,-0.0524351314202597,-0.0198002152643233,NA,0.899085325434095,-0.039161308838537,-0.0233759392369235,-0.0123107469546519,0.000471658470838427
"9",-0.00339240876593253,-0.0598984520526859,-0.0452101784527547,-0.0299723936674559,-0.0544088595222422,-0.024487594757785,0.00254940445037899,-0.0666579971343342,0.944714973101999,-0.0170703158323097,-0.026684946311477,-0.0182756987884386
"10",-0.0140680660789928,0.00588742125619614,-0.0655898756360055,-0.0266804037762478,-0.0188059991704704,NA,-0.00608287418511689,-0.0261209336211842,NA,0.980039082154697,-0.0137439857750275,-0.00988940401157905
"11",NA,-0.0384397768680468,-0.0112106473223096,-0.110376804831402,0.00401135018467698,-0.0166207153807341,-0.00843479617011057,-0.0414009591187219,NA,-0.0102576488277765,0.974763581054398,-0.019916532552284
"12",-0.00581558542457024,-0.0424874364557949,-0.0595325368036137,NA,-0.0211937677190117,-0.0285536835175424,NA,-0.0641340263213487,-0.00450025954938059,-0.0133304049458125,-0.0222472214308905,0.974975880500612
