"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0115727992109449,0.0366436538919204,0.0189476453282621,0.0371379815628914,0.0136988102736544,0.0175353832967729,0.0135084749315243,0.0121382724057798,0.0120886249593213,0.00859958207351866,0.00469534342864324,0.0127730284376199
"2",0.0112523306399665,0.0310530858574513,0.0141846687914729,0.0347358572235953,0.00829021603894443,0.0103373543884935,0.0131933079338378,0.00952934519758258,0.00639916975312951,0.00437098385589161,0.00357766602945582,0.00372724409425191
"3",0.0103973078517721,NA,0.0169210807186222,0.0355166279520351,0.00883347429192475,0.0145389628565461,NA,NA,0.00940456308359024,NA,NA,0.0120144717127965
"4",0.0116956368383063,0.0311532237832369,NA,0.0488163884959538,0.0198534432327205,0.00613291692851105,0.0139680885902616,0.0109194641059236,NA,0.00558523894253085,0.00411345954657953,0.014383196054003
"5",0.00975559651447787,0.0152858268301257,0.00974528990217177,0.0274082667261392,0.00864817182918176,0.00927810304248015,0.0140022941628529,0.00640389178781943,0.00707361627816919,0.0051094394489785,0.00225833565957433,0.00953337055345891
"6",0.0114469942606421,0.0126959413324984,0.0207821838620224,0.0400059548841968,0.0100822044181026,0.0119235517979928,0.00791325917918234,NA,0.00808565792437049,0.00649059993979305,0.00379585363529596,0.0107158554380109
"7",NA,NA,0.0286890294711455,0.028420966041229,0.0089865471448136,0.0135654658024563,0.0148101895604894,0.0102359173795304,0.00843405289221619,0.00592006121329749,0.00403042689832522,0.000543532375608838
"8",NA,0.0277086603528357,0.0203961959334398,0.00527725630228285,0.0322787107064769,0.00968575265218463,NA,0.0104966429438105,0.00435690691761325,0.00750561157585022,NA,NA
"9",0.0113016044812473,0.0366533416547905,0.00358911459400061,0.0358487225533727,0.00615990441887041,0.0109391048042597,0.00809196108115876,0.00725921715195323,0.00773765537541872,0.00624991196619543,0.00397307348686452,0.0118288795162492
"10",0.00712910338423307,0.0309913668710086,NA,0.0345566662290696,0.00905476808337784,0.0138577057743387,0.0146795921277325,0.0105458739172641,0.00799015110472045,0.00663427751992573,0.00396297867747609,0.0109779425843687
"11",0.0117655495240524,0.0485203014771356,NA,0.00931840644651064,0.00944317422282357,0.00387868884638339,0.00978849595810819,0.0117288768182847,0.00652110372251172,0.00635125288769441,0.00398340809082895,0.0109996483883991
"12",0.0108739925568784,0.0272864587722187,0.0131307694826078,0.0211503653904321,0.00224472096938165,0.0047620161707778,0.0151108206058538,0.0121363346184699,0.00560684792797732,0.00284224605412534,0.00276851338265505,0.0104154004913808
