"","raw_correl","signif_correl","diag_correl","upperD_correl","lowerD_correl","nonDiag_correl","offDiag_distance","max_eigB","max_eigJ"
"1",0.990973198709467,0.99451759430337,0.990648385992208,-0.00240341109227686,0.846915276775662,0.577559558943411,1.00482342742311,0.967190154067617,0.999630224813654
"2",0.989916876439815,0.994169246545222,0.994268160326387,-0.000150404224340354,0.517911406137113,0.347970010508767,1.55140713243988,0.997449471380006,0.998804614502695
"3",0.990386471107203,0.993538559413754,0.994044063119408,0.536022263644287,NA,0.347697901904209,1.47503249527471,0.957898422359057,0.999920216523994
"4",0.988014182371772,0.989422637753688,0.993874837157105,0.451174718209634,0.523256019176941,0.490785946267034,1.25095955408036,0.951748666342472,0.999756502105076
"5",0.982580797526562,0.991433385283079,0.991404986559011,0.184343946216619,0.27634710041713,0.244302402335844,1.81650363314772,0.99267592632115,0.999964801692889
"6",0.982991413294524,0.988449781861126,0.990117574760312,NA,0.707560280899065,0.579798298202198,1.47357287037145,0.964240690237242,0.998697683840249
"7",0.981771136715356,0.98883032728936,0.98899910379921,0.400316071428504,0.402821652550601,0.399861043552028,1.83766205236497,0.973491709767533,0.996031464596091
"8",0.988495144757506,0.995074093872304,0.989741092554399,-0.408388379137632,0.72385808710091,0.233593640013984,1.1489373407049,0.971747161586617,0.997774236868599
"9",0.98811533020619,0.991558918599287,0.994618082366307,0.402115810772988,0.392777397166848,0.394339907616479,1.48435067995278,0.992465945934768,0.999754519661287
"10",0.99280949261229,0.995238028025147,0.995479173418813,0.626906993598737,0.770185271526627,0.63207513542201,1.14684777191902,1.01076929758492,0.998484085767188
"11",0.986230261875893,0.990314120967037,0.995083014119118,0.934963181722535,0.80657101386622,0.857150972733573,1.305665302809,1.01517327961101,0.999633605367034
"12",0.992047019791421,0.995324255267712,0.993727452626912,0.626438763162349,NA,0.377570758662987,1.13160469837872,0.956042747814552,0.999766056579338
"13",0.989962516523149,0.993346007185296,0.994416598496209,0.199668836513314,0.667191474614286,0.513796341124662,1.35050970581048,0.939245600155118,0.997764653662966
"14",0.990155550860303,0.992852323453654,0.989869951432115,0.17675991865653,0.733737719430115,0.516161848377965,1.08735873860578,0.98547704084096,0.999748270306971
"15",0.989284367985343,0.993193082742125,0.990372594911327,0.118868149643652,0.603554740403319,0.312414938401458,1.2218857216267,0.993177900768551,0.997243356710814
"16",0.989800509397403,0.993317581112536,0.996272869888566,0.000244826784124277,-0.0041914913060334,-0.0019769473428845,1.38558337544187,0.98461028443577,0.999330584926947
"17",0.985810283793533,0.986675915327605,0.98763927017874,0.0502214727890267,0.34277057697123,0.179280017720028,1.46010881599648,0.966355496207809,0.998918692818129
"18",0.993926156059484,0.995495493015426,0.99619059423016,0.160230543659427,0.425248479297788,0.302223622190507,1.10939694956912,1.0014120046485,0.999160824205499
"19",0.993509948219491,0.994852683153023,0.996929325043217,0.506200325103101,0.161276398129506,0.350217582177416,1.1599980484585,0.993473558458608,0.998320664258047
"20",0.988873652958463,0.995304204460891,0.993018296469819,-0.160511766918563,0.64595448147354,0.312178233362009,1.33174434354516,0.984210541141493,0.998817896380025
"21",0.989730129667313,0.992532475401425,0.997725049859026,0.841174340140675,0.583438332556271,0.710177291821425,1.44423751432059,0.998274145770578,0.996785026616073
"22",0.982265676375648,0.988590626612356,0.990145139125165,-0.215254582432743,0.455888404569793,0.10383269661444,1.74654831951099,0.973554056471402,0.999321610344901
"23",0.986319991683652,0.993345594379421,0.992305984083686,-0.122651583569109,0.473803396813884,-0.00423560318105637,1.52470922005368,1.0022645632439,0.999101343087068
"24",0.992772377467448,0.996582837791393,0.994424255933077,0.304652858610113,0.0216193424297846,0.173952156184699,1.20451889392948,1.00015000874941,0.999964812416118
"25",0.993282834488139,0.996831741152137,0.995099116792337,0.29906469193632,0.469305069752355,0.414408444135856,1.09064431205948,1.00206650960155,0.999599939271014
"26",0.991006428593669,0.997166033546792,0.994840774565316,0.000874627216599574,-0.00420476785965563,0.000134420579777962,1.27818666470024,0.976780919501902,0.999580882870033
"27",0.983681222041456,0.98796119863812,0.989292646746382,0.00211769160964443,0.269078962296597,0.191300571975102,1.60059402336689,0.969565483817486,0.999279596443723
"28",0.991564108318173,0.994122164553372,0.993388766318526,0.541342505481597,0.429298763384584,0.479283883670984,1.14705060389933,0.953413228371387,0.999722461671173
"29",0.984693384647066,0.988524050355612,0.98763764118463,0.143524579826679,0.560101937882128,0.180274793156911,1.37272172359058,0.978360040960506,0.997089358611513
"30",0.98808970770894,0.993007082084043,0.993755100427771,0.00500136805168727,0.485348739608532,0.27195904523014,1.48225258205421,0.979065725345106,0.998620008679672
"31",0.986219324473645,0.991077574347599,0.989880834383275,0.311431816098241,0.131717529841256,0.217905709645638,1.49534733353284,0.981807511351674,0.999744541391377
"32",0.984279719949432,0.990679197473208,0.988260412795564,-0.0324033926343278,0.721574878185956,0.547855188535265,1.15293681019952,0.988940707625739,0.99956808015435
"33",0.99096478987516,0.994718925664565,0.997226533279011,0.391533284527926,0.0737531091105466,0.15800176449094,1.3192453654502,1.00213493516809,0.999508088379139
"34",0.991631710889312,0.995767169065816,0.992835765407123,0.263943869868926,0.171565791210689,0.209153863287916,1.13058183983465,0.99677089052173,0.998858099853784
