"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.25168144335039,0,0.177672191616148,0,0,0,0,0,0,0,0,0
"2",0,0.289240841940045,0,0,0,0,0,0.0847755865193904,0,0,0,0
"3",0.120418061455712,0,0.371452132100239,0,0.0162245837971568,0.0277957351412624,0,0,0,0,0,0
"4",0,0,0,0.388406980410218,0.193936174735427,0.189723584242165,0.143601313931867,0,0,0,0,0
"5",0,0,0.0170575194060802,0.142012633010745,0.285531389340758,0,0,0,0.117520156083629,0.194208191335201,0.17032091091387,0
"6",0,0,0.140470622899011,0.164937477512285,0,0.227255550958216,0,0,0,0,0,0.0429183118510991
"7",0,0,0,0.159069555392489,0,0,0.325918435305357,0,0,0,0,0.0720707254018635
"8",0,0.151871522050351,0,0,0,0,0,0.355104342568666,0,0,0,0.0343004915863276
"9",0,0,0,0,0.0954953386448324,0,0,0,0.208488098531961,0.0924195848871023,0,0
"10",0,0,0,0,0.0309656257275492,0,0,0,0.117101833503693,0.991071498719975,0,0
"11",0,0,0,0,0.0593341715168208,0,0,0,0,0,0.969424506602809,0
"12",0,0,0,0,0,0.0848088376224041,0.154202013835311,0.142863865336403,0,0,0,0.934441401343793
