"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.252183797582984,0,0.128538824385032,0,0,0,0,0,0,0,0,0
"2",0,0.20003122035414,0,0,0,0,0,0.186893086321652,0,0,0,0
"3",0.186916208732873,0,0.309679286554456,0,0.0429173857439309,0.0715684812981635,0,0,0,0,0,0
"4",0,0,0,0.295289130927995,0.182007997343317,0.142084770509973,0.0870263644494116,0,0,0,0,0
"5",0,0,0.0566845526918769,0.0310771556571126,0.235473487572744,0,0,0,0.0392676924820989,0.039207647787407,0.193756851647049,0
"6",0,0,0.0657713904045522,0.154631866654381,0,0.255120652820915,0,0,0,0,0,0.0741289553232491
"7",0,0,0,0.0206113243009895,0,0,0.372467479668558,0,0,0,0,0.17035079812631
"8",0,0.138948997249827,0,0,0,0,0,0.311126072145998,0,0,0,0.180253697419539
"9",0,0,0,0,0.116433194559067,0,0,0,0.241448452882469,0.074903637683019,0,0
"10",0,0,0,0,0.166958533367142,0,0,0,0.178509702626616,0.905845878273249,0,0
"11",0,0,0,0,0.0232904224656522,0,0,0,0,0,0.81012942623347,0
"12",0,0,0,0,0,0.146333063347265,0.149730577273294,0.195489016547799,0,0,0,0.824141683941707
