"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0225232546484005,0,0.0252498042717767,0,0,0,0,0,0,0,0,0
"2",0,0.0806213649406838,0,0,0,0,0,0.0566180508885641,0,0,0,0
"3",0.0248453242755754,0,0.0553857345597973,0,0.0517404940726706,0.066964368824503,0,0,0,0,0,0
"4",0,0,0,0.0992737794059729,0.0499599799741437,0.0616804895607095,0.03723541648225,0,0,0,0,0
"5",0,0,0.0653737373132856,0.105070120627848,0.061301856477399,0,0,0,0.0411070636633597,0.0735161471622807,0.0378062907196894,0
"6",0,0,0.00437564268475623,0.11123918391949,0,0.0620606047796439,0,0,0,0,0,0.0164252187475762
"7",0,0,0,0.0960447403042177,0,0,0.034509195518342,0,0,0,0,0.0158146298364097
"8",0,0.0831222534799035,0,0,0,0,0,0.0437294789876257,0,0,0,0.0152157869166903
"9",0,0,0,0,0.0491162959375154,0,0,0,0.0386982059684477,0.0661985376577649,0,0
"10",0,0,0,0,0.0545411501551776,0,0,0,0.027488313724711,0.0591377739756764,0,0
"11",0,0,0,0,0.0495192242492396,0,0,0,0,0,0.0296157389003074,0
"12",0,0,0,0,0,0.0560406161916812,0.034668552252551,0.0525124305530386,0,0,0,0.0143676906327755
