"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.987728351323444,0,0.0968307395073433,0,0,0,0,0,0,0,0,0
"2",0,0.327797035704208,0,0,0,0,0,0.128889330904499,0,0,0,0
"3",0.0228940047844377,0,1.01570903134902,0,0.148732270973414,0.048074427369609,0,0,0,0,0,0
"4",0,0,0,0.359760024820218,0.0590395433888027,0.0490996132089853,0.0675565178112071,0,0,0,0,0
"5",0,0,0.075015374803988,0.330840346398037,0.91187271596276,0,0,0,0.0112592997549141,0.0528298497605085,0.0510475454911093,0
"6",0,0,NA,0.46976185390165,0,0.998088855962365,0,0,0,0,0,NA
"7",0,0,0,0.3292359760664,0,0,0.926281130856694,0,0,0,0,0.0380208825208861
"8",0,0.12378133106535,0,0,0,0,0,0.903262881638004,0,0,0,0.134458637146681
"9",0,0,0,0,0.122314526842171,0,0,0,1.04188098428169,0.0174930398055855,0,0
"10",0,0,0,0,0.187455538649446,0,0,0,0.0893187594955115,0.990989668524301,0,0
"11",0,0,0,0,0.0752327964220921,0,0,0,0,0,0.991388366070835,0
"12",0,0,0,0,0,0.122926118368282,0.208946695099343,0.069124161488904,0,0,0,1.03573737835098
