"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.983689980161884,0,-0.0321983497261441,0,0,0,0,0,0,0,0,0
"2",0,0.0124627614075614,0,0,0,0,0,0.00216519778019958,0,0,0,0
"3",0.0853273053180456,0,0.941828632911347,0,-0.0122534723128088,-0.0177046178754808,0,0,0,0,0,0
"4",0,0,0,0.112328631503119,-0.0619601552884234,-0.0530040194654427,-0.0159391224482962,0,0,0,0,0
"5",0,0,0.0113237901026223,0.0829594698077801,0.909272796698377,0,0,0,-0.0185304312227813,0.00277693402142842,-0.0106316243638868,0
"6",0,0,-0.0141433336178407,0.0720510182948928,0,0.915568280702051,0,0,0,0,0,0.00589634785428307
"7",0,0,0,0.0124837419095947,0,0,0.948913758233111,0,0,0,0,0.00489464553864258
"8",0,0.0018531768880218,0,0,0,0,0,0.967229672809196,0,0,0,0.00221695448160953
"9",0,0,0,0,-0.00401184959234636,0,0,0,0.971311304638904,0.00146541737400712,0,0
"10",0,0,0,0,0.0112196140514496,0,0,0,-0.0101732052843961,0.998175271611449,0,0
"11",0,0,0,0,-0.000908268875146279,0,0,0,0,0,0.990238558797199,0
"12",0,0,0,0,0,0.0160215892727589,0.00835096321585987,0.00212654258680762,0,0,0,0.973741730754964
