"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.969572667938819,0,-0.061080952751954,0,0,0,0,0,0,0,0,0
"2",0,-0.0413833819126512,0,0,0,0,0,-0.024871216573124,0,0,0,0
"3",0.0830769862790137,0,0.894525977292316,0,-0.057800630122735,-0.0455955108361746,0,0,0,0,0,0
"4",0,0,0,-0.0125248273912366,-0.0654099386637003,NA,-0.0538442228791782,0,0,0,0,0
"5",0,0,-0.0459380061326674,-0.220423326600383,0.915392553812066,0,0,0,-0.00416286795956348,-0.0110950669182066,-0.022791052445803,0
"6",0,0,-0.0368382145491487,-0.0762005065716319,0,0.90378807918739,0,0,0,0,0,NA
"7",0,0,0,0.0190579504327133,0,0,0.917988757907151,0,0,0,0,NA
"8",0,-0.0245276614822268,0,0,0,0,0,0.956656160343161,0,0,0,-0.0171995519553134
"9",0,0,0,0,-0.0356971402668945,0,0,0,0.928409141817569,-0.0135408248201625,0,0
"10",0,0,0,0,-0.00994914137253886,0,0,0,0.00399902313673699,0.987417154554869,0,0
"11",0,0,0,0,0.00369147201568278,0,0,0,0,0,0.983270989962409,0
"12",0,0,0,0,0,-0.0115150778984404,-0.010058956117324,-0.00755661191531726,0,0,0,0.980750892350791
