"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0297453869743261,0,0.0312586372390368,0,0,0,0,0,0,0,0,0
"2",0,0.0367852584543112,0,0,0,0,0,0.00542123928778634,0,0,0,0
"3",0.0150097585096122,0,0.0162297125149624,0,0.0122569053398777,0.0130092556890093,0,0,0,0,0,0
"4",0,0,0,0.0305211162235355,0.0128776137076127,0.0141527396396183,0.00972178779815087,0,0,0,0,0
"5",0,0,0.0176390254808483,0.039312984004083,0.0131129398282763,0,0,0,NA,0.00511779145627026,0.00418578619246643,0
"6",0,0,0.0163548976178301,0.0276993516866709,0,0.0124086374781779,0,0,0,0,0,0.00398547694152784
"7",0,0,0,0.00731855407916718,0,0,0.0101745764319332,0,0,0,0,0.00529394075905526
"8",0,0.0334329790200081,0,0,0,0,0,0.00553928846068731,0,0,0,0.00500310287591391
"9",0,0,0,0,NA,0,0,0,0.0103421379749006,0.0048412386549124,0,0
"10",0,0,0,0,0.0121645349764834,0,0,0,0.0094463977141606,0.00475071733200863,0,0
"11",0,0,0,0,0.0130917247320716,0,0,0,0,0,0.00393085350672017,0
"12",0,0,0,0,0,0.0121502181075861,0.0106771563675987,0.00598803019876034,0,0,0,0.00564279587312772
