"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-0.601182041786477,0,-0.0400200866390084,0,0,0,0,0,0,0,0,0
"2",0,0.0417879747790796,0,0,0,0,0,-0.0200280540378323,0,0,0,0
"3",0.0374367519660121,0,0.929314625540985,0,0.0121018901057507,-0.024201541679512,0,0,0,0,0,0
"4",0,0,0,0.0970730354238002,-0.00568322295447549,-0.00261652028140933,-0.00568763526230557,0,0,0,0,0
"5",0,0,0.000726048898628519,0.0169265638084493,0.94878696926949,0,0,0,0.00073399870221632,-0.00815603677245365,-0.000809537955735379,0
"6",0,0,0.0104007845186974,0.0214714298832007,0,0.932384552192785,0,0,0,0,0,0.00165583576929188
"7",0,0,0,0.020990767527827,0,0,0.980299209024477,0,0,0,0,-0.000961987686586174
"8",0,0.0345398112259407,0,0,0,0,0,0.973970235422606,0,0,0,-0.00576320883913695
"9",0,0,0,0,0.0255448565738415,0,0,0,0.958474481316919,0.00878854246529791,0,0
"10",0,0,0,0,-0.000981337376509517,0,0,0,-0.00735730702920867,0.992185055008553,0,0
"11",0,0,0,0,0.015427221849981,0,0,0,0,0,0.992856442353056,0
"12",0,0,0,0,0,0.0131728521402801,-0.000628623169155351,-0.00461458500563872,0,0,0,0.994589248944101
