"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.207007422237027,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.112532968321478,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.096741420674726,0,0,0,0,0,0,0,0,0
"4",0,0,0,0.100626135582175,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.0957782304862586,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.0972028641502971,0,0,0,0,0,0
"7",0,0,0,0,0,0,0.10953981721768,0,0,0,0,0
"8",0,0,0,0,0,0,0,0.0942450409139464,0,0,0,0
"9",0,0,0,0,0,0,0,0,0.0990601956182114,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.1058823036475,0,0
"11",0,0,0,0,0,0,0,0,0,0,0.0985632196633423,0
"12",0,0,0,0,0,0,0,0,0,0,0,0.104561467263789
